prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,type_of_spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_cfda_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,653491561,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_name,subawardee_executive5_compensation,subawardee_business_types,subaward_cfda_program_number_title_codes
{5AC429CB-2B83-68FA-38B5-2AEFD738F970},,,340001273M00130,"sg",01/07/2016,"12","2015","","","MONMOUTH","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",14654631,11/26/2013,"ROUTE 9 CRAIG ROAD/EAST FREEHOLD ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,041813138,"Earle Companies LLC","","655 S HOPE CHAPEL RD","Jackson","NJ",085275202,"04",USA,"","JACKSON","NJ",085275202,04,USA,042902957,"",1013419.97,12/23/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1303528,"RT 9 & CRAIG / E. FREEHOLD RD","","",12,2015,2016,"",,"",,"",,"",,"Earle Companies LLC",,"","20.205"
{AD119AEA-E458-5AFF-6B16-08E73EA3842C},,,340001273M00130,"sg",01/08/2016,"11","2015","","","MONMOUTH","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",14654631,11/26/2013,"ROUTE 9 CRAIG ROAD/EAST FREEHOLD ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,041813138,"Earle Companies LLC","","655 S HOPE CHAPEL RD","Jackson","NJ",085275202,"04",USA,"","JACKSON","NJ",085275202,04,USA,042902957,"",1809770.37,11/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1303528,"RT 9 & CRAIG / E. FREEHOLD RD","","",11,2015,2016,"",,"",,"",,"",,"Earle Companies LLC",,"","20.205"
{097ACA93-BBCB-F5BC-B55F-4A4A8AD756F5},,,340001273M00131,"sg",01/08/2016,"11","2015","","","MONMOUTH","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1774274,11/26/2013,"ROUTE 9 CRAIG ROAD/EAST FREEHOLD ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,055628721,"BUCHART HORN, INC.","","445 W PHILADELPHIA ST","YORK","PA",174013383,"19",USA,"","MARLTON","NJ",080533193,03,USA,055628788,"",2837.93,11/25/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1303528,"RT 9 & CRAIG / E. FREEHOLD RD","","",11,2015,2016,"",,"",,"",,"",,"BUCHART HORN, INC.",,"","20.205"
{85D7357F-1EE7-FEB0-F98C-8457A1FBFAE4},,,18X9204020CT15,"sg",02/19/2016,"12","2015","","","Hartford                 ","CT",061114113,"01","USA",807854583,"TRANSPORTATION, CONNECTICUT DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",1275562.25,11/04/2014,"SECTION 402 STATE AND COMMUNITY HIGHWAY","","State and Community Highway Safety;","","",2015,6900,"Department of Transportation",6900,"Department of Transportation",6940,,015623210,"City Of Waterbury","","26 KENDRICK AVE","Waterbury","CT",067022120,"05",USA,"","WATERBURY","CT",067022120,05,USA,075399949,"",27522.29,12/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",DOT01950702SA/AD,"Waterbury Area Traffic Safety Program&#xD;","","",12,2015,2016,"",,"",,"",,"",,"City Of Waterbury",,"","20.600"
{9E8AA4B7-49A2-659C-6529-342792AE59AB},,,18X920405DCT15,"sg",02/19/2016,"11","2015","","","Hartford                 ","CT",061114113,"01","USA",807854583,"TRANSPORTATION, CONNECTICUT DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.616",1018474.22,11/24/2014,"SECTION 405(d) - Impaired Driving Countermeasures &amp; Ignition Interlock&lt;&lt;&lt; &gt;&gt;&gt; SECTION 405(d) IMPAIRED DRIVING COUNTERMEASURES","","National Priority Safety Programs;","","",2015,6900,"Department of Transportation",6900,"Department of Transportation",6940,,083345884,"MANSFIELD, TOWN OF","FINANCE DEPARTMENT","4 SOUTH EAGLEVILLE RD","STORRS","CT",062682574,"02",USA,"","STORRS","CT",062682574,02,USA,083345884,"",25457.42,11/18/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",DOT01950743SA/AW,"Underage Alcohol Enforcement Grant&#xD;","","",11,2015,2016,"",,"",,"",,"",,"MANSFIELD, TOWN OF",,"","20.616"
{53CD97FD-ADA7-C47C-A25C-DC1D27DB164F},,,340005116L25E31,"sg",01/06/2016,"10","2015","","","CAPE MAY","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",133000,05/13/2013,"ROUTE 50 TUCKAHOE RIVER BRIDGE","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,057142051,"SOUTH STATE INC","","202 REEVES RD","BRIDGETON","NJ",083027216,"02",USA,"","BRIDGETON","NJ",083020001,02,USA,,"",4930.28,10/13/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0510511,"RT 50 TUCKAHOE RIVER BRIDGE","","",10,2015,2016,"",,"",,"",,"",,"SOUTH STATE INC",,"","20.205"
{EB4CD615-53D7-87C9-5903-7521929C7116},,,340013123M00131,"sg",01/06/2016,"10","2015","","","ATLANTIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1616656,09/19/2013,"ROUTE 54/322 over CAPE MAY POINT CONTRACT A","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,057142051,"SOUTH STATE INC","","202 REEVES RD","BRIDGETON","NJ",083027216,"02",USA,"","BRIDGETON","NJ",083020001,02,USA,,"",3991.5,10/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0114507,"RT.54/RT.322OVER CAPE MAY POIN","","",10,2015,2016,"",,"",,"",,"",,"SOUTH STATE INC",,"","20.205"
{8E34E752-226D-8F92-AA4F-2B0EA69A7036},,,340019118H66A30,"sg",01/06/2016,"10","2015","","","OCEAN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1046371,12/20/2012,"ROUTE 72 EB &amp; WB over ROUTE 9","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,618647288,"LUCAS CONSTRUCTION GROUP, INC.","","173 AMBOY RD","MORGANVILLE","NJ",077511003,"06",USA,"","OLD BRIDGE","NJ",088570001,12,USA,,"",17589.64,10/07/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1512523,"RT. 72 EB & WB OVER ROUTE 9","","",10,2015,2016,"",,"",,"",,"",,"LUCAS CONSTRUCTION GROUP, INC.",,"","20.205"
{059D65E6-9AB4-4790-C8BA-1B837D60EF60},,,340019120M00130,"sg",01/06/2016,"10","2015","","","OCEAN                    ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",90022187,01/29/2013,"ROUTE 72 MANAHAWKIN BAY BRIDGE CONTRACT 2&lt;&lt;&lt; &gt;&gt;&gt; ROUTE 72 MANAHAWKIN BAY BRIDGE CONTRACT 2 PODI-REVIEW","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,003791852,"SCHIAVONE CONSTRUCTION CO. LLC","","150 MEADOWLANDS PKWY 3RD FL","SECAUCUS","NJ",070942304,"09",USA,"","SECAUCUS","NJ",070942304,09,USA,463691526,"",2088822.38,10/15/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1513517,"RT 72 MAN BAY BRIDGES CONT2","","",10,2015,2016,"Joseph M LoCurto",774000.00,"Anthony  Del Vescovo",439584.00,"Mary  Libassi",391338.00,"Massimo E Viti",367678.00,"SCHIAVONE CONSTRUCTION CO. LLC",360816.00,"","20.205"
{0A8F64BD-CB45-320F-CEB1-D181FAD6366E},,,340039117M00132,"sg",01/06/2016,"10","2015","","","MIDDLESEX                ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1308211,09/24/2013,"ROUTE 27 SECTION 3E, SIX MILE RUN BRIDGE","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",80364.81,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1216525,"RT. 27,SEC. 3E OVER 6 MILE RUN","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{DC1550E0-ED82-E142-79CA-303FA079A369},,,340045133M00132,"sg",01/06/2016,"10","2015","","","ESSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1723000,04/24/2013,"Route 21 SB Viaduct &amp; Chester Avenue Bridges","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",26989.84,10/02/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0716511,"RT 21 SB VIADUCT","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{3F84088D-000D-88C1-5515-36E0D5B2833E},,,340050127M24030,"sg",01/06/2016,"10","2015","","","WARREN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",9023224,07/29/2013,"ROUTE 46 ROCKFALL MITIGATION","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,011856846,"J.H. REID, GENERAL CONTRACTOR","","3230 HAMILTON BLVD","SOUTH PLAINFIELD","NJ",070801204,"07",USA,"","SOUTH PLAINFIELD","NJ",070801204,07,USA,,"",819787.3,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2107515,"ROUTE 46 ROCKFALL MITIGATION","","",10,2015,2016,"",,"",,"",,"",,"J.H. REID, GENERAL CONTRACTOR",,"","20.205"
{DA671AB7-97BC-9366-4C86-D88B38D99B86},,,342806110L1C011,"sg",01/06/2016,"10","2015","","","ESSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",994619,09/23/2013,"I-280WB over PASSAIC RIVER","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",19427.21,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0728506,"ROUTE 280 WB DECK REPLACEMENT","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{4D3C999D-3EC7-0A82-F59F-1DABCFED3E1E},,,342952137M00132,"sg",01/06/2016,"10","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",2398860,09/19/2013,"I-295 DIRECT CONNECT CONTRACT #2 PODI-REVIEW","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",153230.03,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205691,"I295/42/I-76 DIRECT CONN#2","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{E580F7F7-F9F3-4F96-FBCB-DEE32823A186},,,344057112L24E11,"sg",01/06/2016,"10","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",384422,10/26/2012,"ROUTE 168 NEWTOWN LAKE DAM","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,080626526,"Hardesty & Hanover, LLP","HARDESTY & HANOVER, LLP","84 WASHINGTON ST STE 3","Hoboken","NJ",070307504,"13",USA,"","HOBOKEN","NJ",070307504,13,USA,054552252,"",40705,10/07/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0426514,"ROUTE 168 NEWTON LAKE DAM","","",10,2015,2016,"",,"",,"",,"",,"Hardesty & Hanover, LLP",,"","20.205"
{6A9ADB61-2E93-67D8-0980-60311CACD7CB},,,347044103ER9031,"sg",01/06/2016,"10","2015","","","OCEAN                    ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",13885738,05/20/2013,"ROUTE 35 RESTORATION, BERKLEY TOWNSHIP TO TOMS RIVER PODI-REVIEW&lt;&lt;&lt; &gt;&gt;&gt; ROUTE 35 RESTORATION, BERKLEY TOWNSHIP TO TOMS RIVER","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,043285675,"MCCORMICK TAYLOR, INC.","","2001 MARKET ST 10TH FL","PHILADELPHIA","PA",191037066,"02",USA,"","PHILADELPHIA","PA",191037066,02,USA,043285675,"",12673.37,10/27/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1506518,"RT35 RESTORATION BERKLEY TWP T","","",10,2015,2016,"",,"",,"",,"",,"MCCORMICK TAYLOR, INC.",,"","20.205"
{0444EB78-7FE2-D333-12B5-968016F4C5D7},,,347044104ER9031,"sg",01/06/2016,"10","2015","","","OCEAN                    ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",8574986,05/09/2013,"Route 35 Restoration, MP 4-9 Toms River Township to Mantoloking PODI-REVIEW&lt;&lt;&lt; &gt;&gt;&gt; Route 35 Restoration, MP 4-9 Toms River Township to Mantoloking","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,049917784,"RBA GROUP, THE","RBA ENGINEERS & ARCHITECTS GROUP, THE","7 CAMPUS DR STE 300","PARSIPPANY","NJ",070544413,"11",USA,"","PARSIPPANY","NJ",070544413,11,USA,078482872,"",40874.72,10/26/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1506519,"RT35 RESTORATION TOMS RIVER TO","","",10,2015,2016,"",,"",,"",,"",,"RBA GROUP, THE",,"","20.205"
{0444EB78-7FE2-D333-12B5-968016F4C5D7},,,347044104ER9031,"sg",01/06/2016,"10","2015","","","OCEAN                    ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",8574986,05/09/2013,"Route 35 Restoration, MP 4-9 Toms River Township to Mantoloking PODI-REVIEW&lt;&lt;&lt; &gt;&gt;&gt; Route 35 Restoration, MP 4-9 Toms River Township to Mantoloking","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,807887364,"IH ENGINEERS, P.C.","","103 COLLEGE RD E STE 100","PRINCETON","NJ",085406611,"12",USA,"","PRINCETON","NJ",085406611,12,USA,807887364,"",74288.1,10/22/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1506519,"RT35 RESTORATION TOMS RIVER TO","","",10,2015,2016,"",,"",,"",,"",,"IH ENGINEERS, P.C.",,"","20.205"
{B0CF888D-5155-E541-562C-79A82D2AC062},,,347789103H66A30,"sg",01/06/2016,"10","2015","","","ESSEX                    ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1421975,12/14/2012,"ROUTE 159 WESTBOUND over PASSAIC RIVER","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,181090218,"COLONNELLI BROTHERS, INC","","409 S RIVER ST","HACKENSACK","NJ",076016616,"09",USA,"","HACKENSACK","NJ",076016616,09,USA,,"",17195.81,10/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1430509,"RT 159 WB OVER PASSAIC RIVER","","",10,2015,2016,"",,"",,"",,"",,"COLONNELLI BROTHERS, INC",,"","20.205"
{9F85CAF8-86ED-1501-615D-374BD87CC964},,,34C00S367M24030,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",8669775,02/20/2013,"MAINTENANCE BRIDGE PAINTING 2013-2","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,147995534,"Anka Painting Co Inc","","29 FAIRVIEW ST STE 1","Palisades Park","NJ",076501085,"09",USA,"","PALISADES PARK","NJ",076501085,09,USA,,"",468339.32,10/20/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205402,"MAINTENANCE BRIDGE PAINTING CO","","",10,2015,2016,"",,"",,"",,"",,"Anka Painting Co Inc",,"","20.205"
{262A4F72-BEDA-5DB9-FD66-9DE3A6B68FB5},,,34C00S520M24030,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",7061750,09/05/2013,"MAINTENANCE BRIDGE PAINTING 2013-5","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,020647095,"CORCON, INC.","CORCON","3763 MCCARTNEY RD","LOWELLVILLE","OH",444369510,"17",USA,"","LOWELLVILLE","OH",444369510,17,USA,,"",239903.58,10/28/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205634,"MAINTENANCE BRIDGE PAINTING CO","","",10,2015,2016,"",,"",,"",,"",,"CORCON, INC.",,"","20.205"
{F8968B5D-9089-0C11-C83F-17C0EAF153F8},,,34LY207802162,"sg",01/06/2016,"10","2015","","","ESSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3658695,06/19/2013,"ROUTE 46, PASSAIC AVENUE TO WILLOWBROOK MALL","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,074103508,"JACOBS ENGINEERING GROUP INC.","","155 N LAKE AVE","PASADENA","CA",911011848,"29",USA,"","PASADENA","CA",911011848,29,USA,074103508,"",222645.22,10/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0722511,"RT46 PASSAIC AVE TO WILLOWBR00","","",10,2015,2016,"",,"",,"",,"",,"JACOBS ENGINEERING GROUP INC.",,"","20.205"
{F814375C-F1F2-18B1-485D-45904028CCD7},,,340013123M00130,"sg",01/06/2016,"11","2015","","","ATLANTIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",20414505,09/19/2013,"ROUTE 54/322 over CAPE MAY POINT CONTRACT A","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,057142051,"SOUTH STATE INC","","202 REEVES RD","BRIDGETON","NJ",083027216,"02",USA,"","BRIDGETON","NJ",083020001,02,USA,,"",1190267.07,11/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0114507,"RT.54/RT.322OVER CAPE MAY POIN","","",11,2015,2016,"",,"",,"",,"",,"SOUTH STATE INC",,"","20.205"
{66DADA34-DD32-BB57-7C07-69133C62B1A4},,,340013123M00131,"sg",01/06/2016,"11","2015","","","ATLANTIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1616656,09/19/2013,"ROUTE 54/322 over CAPE MAY POINT CONTRACT A","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,057142051,"SOUTH STATE INC","","202 REEVES RD","BRIDGETON","NJ",083027216,"02",USA,"","BRIDGETON","NJ",083020001,02,USA,,"",3991.5,11/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0114507,"RT.54/RT.322OVER CAPE MAY POIN","","",11,2015,2016,"",,"",,"",,"",,"SOUTH STATE INC",,"","20.205"
{A817D092-9AE1-8293-1922-860D6C8D1A4F},,,340013123M00132,"sg",01/06/2016,"11","2015","","","ATLANTIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3454221,09/19/2013,"ROUTE 54/322 over CAPE MAY POINT CONTRACT A","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",128337.46,11/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0114507,"RT.54/RT.322OVER CAPE MAY POIN","","",11,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{EF3B169A-5B12-75C4-5C65-93CB714C86E7},,,340018157L1CE31,"sg",01/06/2016,"11","2015","","","CAMDEN                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",412238,11/13/2012,"ROUTE 70 WB over ROUTE 38","","Highway Planning and Construction;","","",2013,6900,"Department of Transportation",6900,"Department of Transportation",6925,,088104229,"Fleming Gannett Inc","GANCOM","209 SENATE AVE","Camp Hill","PA",170112332,"19",USA,"","SOUTH PLAINFIELD","NJ",070800001,07,USA,,"",11215.34,11/10/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0413513,"RT. 70 WB OVER RT. 38","","",11,2015,2016,"",,"",,"",,"",,"Fleming Gannett Inc",,"","20.205"
